SK_ID_CURR,application_date,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,ORGANIZATION_TYPE,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,APARTMENTS_AVG,BASEMENTAREA_AVG,YEARS_BEGINEXPLUATATION_AVG,YEARS_BUILD_AVG,COMMONAREA_AVG,ELEVATORS_AVG,ENTRANCES_AVG,FLOORSMAX_AVG,FLOORSMIN_AVG,LANDAREA_AVG,LIVINGAPARTMENTS_AVG,LIVINGAREA_AVG,NONLIVINGAPARTMENTS_AVG,NONLIVINGAREA_AVG,APARTMENTS_MODE,BASEMENTAREA_MODE,YEARS_BEGINEXPLUATATION_MODE,YEARS_BUILD_MODE,COMMONAREA_MODE,ELEVATORS_MODE,ENTRANCES_MODE,FLOORSMAX_MODE,FLOORSMIN_MODE,LANDAREA_MODE,LIVINGAPARTMENTS_MODE,LIVINGAREA_MODE,NONLIVINGAPARTMENTS_MODE,NONLIVINGAREA_MODE,APARTMENTS_MEDI,BASEMENTAREA_MEDI,YEARS_BEGINEXPLUATATION_MEDI,YEARS_BUILD_MEDI,COMMONAREA_MEDI,ELEVATORS_MEDI,ENTRANCES_MEDI,FLOORSMAX_MEDI,FLOORSMIN_MEDI,LANDAREA_MEDI,LIVINGAPARTMENTS_MEDI,LIVINGAREA_MEDI,NONLIVINGAPARTMENTS_MEDI,NONLIVINGAREA_MEDI,FONDKAPREMONT_MODE,HOUSETYPE_MODE,TOTALAREA_MODE,WALLSMATERIAL_MODE,EMERGENCYSTATE_MODE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR
136535,4/23/2018,0,Cash loans,F,N,Y,2,112500.0,448056.0,21919.5,315000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.030755,-11622,-953,-2856,-465,,1,1,0,1,0,0,,4.0,2,2,WEDNESDAY,14,0,0,0,0,0,0,Self-employed,0.171902715,0.574246889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
150742,6/6/2018,0,Cash loans,M,N,Y,1,90000.0,576072.0,28017.0,405000.0,Unaccompanied,Pensioner,Higher education,Separated,House / apartment,0.072508,-16053,365243,-4216,-4641,,1,0,0,1,0,0,,2.0,1,1,THURSDAY,12,0,0,0,0,0,0,XNA,,0.775744393,0.429423684,0.3835,0.2492,0.9816,0.7484,0.5055,0.4,0.3448,0.3333,0.375,0.0,0.2984,0.3507,0.0656,0.0189,0.3908,0.2586,0.9816,0.7583,0.5101,0.4028,0.3448,0.3333,0.375,0.0,0.326,0.3654,0.0661,0.02,0.3872,0.2492,0.9816,0.7518,0.5087,0.4,0.3448,0.3333,0.375,0.0,0.3036,0.357,0.066,0.0193,reg oper account,block of flats,0.2147,Panel,No,0.0,0.0,0.0,0.0,-415.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
144558,5/18/2018,0,Cash loans,F,N,N,0,157500.0,364500.0,13504.5,364500.0,Other_B,Working,Secondary / secondary special,Married,House / apartment,0.01452,-9321,-598,-4122,-791,,1,1,0,1,0,0,,2.0,2,2,SUNDAY,12,0,0,0,1,1,1,Self-employed,0.574707743,0.54711751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1060.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
155124,6/19/2018,0,Cash loans,F,Y,Y,0,76500.0,621000.0,22432.5,621000.0,"Spouse, partner",Working,Higher education,Married,House / apartment,0.015221,-11559,-1203,-1666,-1693,16.0,1,1,0,1,0,0,Managers,2.0,2,2,WEDNESDAY,10,0,0,0,0,0,0,Postal,,0.275361276,0.324891229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,0.0,-474.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0
152741,6/12/2018,0,Cash loans,F,Y,Y,1,157500.0,980937.0,47322.0,805500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.007274,-10884,-822,-2345,-2347,8.0,1,1,0,1,1,0,Sales staff,3.0,2,2,FRIDAY,17,1,1,0,0,0,0,Trade: type 7,0.245680405,0.725996664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-554.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,3.0
129922,4/2/2018,0,Cash loans,F,N,Y,0,247500.0,918000.0,36535.5,918000.0,Family,Pensioner,Secondary / secondary special,Married,House / apartment,0.019689,-23615,365243,-5229,-4255,,1,0,0,1,1,0,,2.0,2,2,THURSDAY,14,0,0,0,0,0,0,XNA,,0.729212516,0.513693766,0.1247,0.0712,0.9821,0.7552,0.0143,0.0,0.069,0.1667,0.0417,0.0,0.1009,0.0645,0.0039,0.0023,0.1271,0.0739,0.9821,0.7648,0.0144,0.0,0.069,0.1667,0.0417,0.0,0.1102,0.0672,0.0039,0.0024,0.126,0.0712,0.9821,0.7585,0.0144,0.0,0.069,0.1667,0.0417,0.0,0.1026,0.0657,0.0039,0.0023,reg oper account,block of flats,0.0591,Block,No,8.0,0.0,7.0,0.0,-572.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,5.0
109878,1/31/2018,0,Cash loans,F,N,Y,0,180000.0,1288350.0,37800.0,1125000.0,Unaccompanied,Commercial associate,Higher education,Single / not married,House / apartment,0.028663,-15147,-612,-2023,-4545,,1,1,0,1,0,0,Accountants,1.0,2,2,FRIDAY,11,0,0,0,0,0,0,Business Entity Type 3,0.802910159,0.581602477,0.253962809,0.1485,0.2211,0.9876,,,0.0,0.3793,0.1667,,0.1325,,0.1504,,0.0061,0.1513,0.2295,0.9876,,,0.0,0.3793,0.1667,,0.1355,,0.1567,,0.0065,0.1499,0.2211,0.9876,,,0.0,0.3793,0.1667,,0.1348,,0.1531,,0.0062,,block of flats,0.1196,"Stone, brick",No,0.0,0.0,0.0,0.0,-1973.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0
118856,2/27/2018,0,Cash loans,F,N,Y,0,112500.0,1078200.0,31522.5,900000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.016612,-19941,-3500,-4513,-2495,,1,1,0,1,0,0,,2.0,2,2,SUNDAY,10,0,0,0,0,1,1,Government,,0.536249294,0.520897599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-252.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5.0
142009,5/10/2018,0,Cash loans,M,Y,N,0,90000.0,547344.0,30690.0,472500.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.003813,-14485,-1465,-6668,-4246,19.0,1,1,0,1,0,0,,2.0,2,2,FRIDAY,6,0,0,0,0,0,0,Government,,0.254622975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
133789,4/14/2018,0,Cash loans,F,N,N,0,67500.0,135000.0,14539.5,135000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.035792,-12597,-2141,-6419,-4369,,1,1,1,1,0,0,Managers,2.0,2,2,SATURDAY,10,0,0,0,0,0,0,Postal,0.404307644,0.632581518,0.786266615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,-362.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
134189,4/15/2018,0,Cash loans,F,N,Y,1,103500.0,1520451.0,40239.0,1359000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.00712,-16067,365243,-3540,-4336,,1,0,0,1,0,0,,3.0,2,2,TUESDAY,8,0,0,0,0,0,0,XNA,,0.658546188,0.633031641,0.0825,,0.9781,,,0.0,0.1379,0.1667,,,,0.0476,,0.0,0.084,,0.9782,,,0.0,0.1379,0.1667,,,,0.0496,,0.0,0.0833,,0.9781,,,0.0,0.1379,0.1667,,,,0.0484,,0.0,,block of flats,0.0554,Panel,No,4.0,0.0,4.0,0.0,-1597.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,2.0,3.0
141494,5/8/2018,0,Cash loans,F,N,Y,2,112500.0,835380.0,36796.5,675000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Separated,House / apartment,0.005084,-14808,-2715,-8866,-4188,,1,1,0,1,0,0,Laborers,3.0,2,2,FRIDAY,17,0,0,0,0,0,0,Business Entity Type 3,0.486605326,0.64346432,0.593717587,0.0928,0.0597,0.9791,,,,0.2069,0.1667,,0.0554,,0.0783,,0.0,0.0945,0.062,0.9791,,,,0.2069,0.1667,,0.0567,,0.0816,,0.0,0.0937,0.0597,0.9791,,,,0.2069,0.1667,,0.0564,,0.0797,,0.0,,block of flats,0.0616,Panel,No,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
156539,6/23/2018,0,Cash loans,M,Y,N,0,270000.0,900000.0,26316.0,900000.0,Unaccompanied,Working,Higher education,Separated,House / apartment,0.072508,-19755,-2505,-4125,-2942,6.0,1,1,0,1,1,0,Drivers,1.0,1,1,SUNDAY,10,0,0,0,0,0,0,Industry: type 11,0.682647136,0.773878658,0.450747282,0.0619,0.0736,0.9727,0.626,,0.0,0.1034,0.1667,0.0417,,0.0504,0.0513,0.0,0.0,0.063,0.0764,0.9727,0.6406,,0.0,0.1034,0.1667,0.0417,,0.0551,0.0535,0.0,0.0,0.0625,0.0736,0.9727,0.631,,0.0,0.1034,0.1667,0.0417,,0.0513,0.0522,0.0,0.0,reg oper account,block of flats,0.0404,Block,No,0.0,0.0,0.0,0.0,-1261.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
153837,6/15/2018,1,Cash loans,M,N,N,0,135000.0,225000.0,15034.5,225000.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,Municipal apartment,0.010032,-8595,-247,-8551,-1214,,1,1,1,1,0,0,Laborers,1.0,2,2,MONDAY,4,0,0,0,0,0,0,Trade: type 2,,0.053348634,,,,0.9632,,,,0.1379,0.0417,,0.0192,,0.0217,,,,,0.9633,,,,0.1379,0.0417,,0.0197,,0.0226,,,,,0.9632,,,,0.1379,0.0417,,0.0196,,0.0221,,,,block of flats,0.019,Wooden,No,0.0,0.0,0.0,0.0,-18.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
147890,5/28/2018,0,Cash loans,F,Y,Y,0,180000.0,828000.0,36472.5,828000.0,Unaccompanied,Pensioner,Higher education,Married,House / apartment,0.028663,-20556,365243,-14669,-4082,7.0,1,0,0,1,0,0,,2.0,2,2,FRIDAY,16,0,0,0,0,0,0,XNA,,0.484082198,0.379100485,0.0784,0.0542,0.9771,,,0.04,0.1034,0.25,,0.0,,0.0623,,0.0,0.0756,0.0402,0.9757,,,0.0,0.069,0.1667,,0.0,,0.0499,,0.0,0.0791,0.0542,0.9771,,,0.04,0.1034,0.25,,0.0,,0.0635,,0.0,,block of flats,0.0604,Panel,No,1.0,0.0,1.0,0.0,-2155.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
112381,2/7/2018,0,Cash loans,F,N,Y,0,90000.0,288994.5,28714.5,274500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.031329,-19910,-3318,-9688,-3430,,1,1,0,1,0,0,Sales staff,2.0,2,2,FRIDAY,13,0,0,0,0,0,0,Self-employed,0.845305959,0.592675429,,0.1753,0.22,0.9876,0.83,0.0312,0.0,0.4138,0.1667,0.2083,0.1196,0.1429,0.1592,0.0,0.0,0.1786,0.2283,0.9876,0.8367,0.0315,0.0,0.4138,0.1667,0.2083,0.1224,0.1561,0.1658,0.0,0.0,0.177,0.22,0.9876,0.8323,0.0314,0.0,0.4138,0.1667,0.2083,0.1217,0.1454,0.162,0.0,0.0,reg oper account,block of flats,0.1422,"Stone, brick",No,1.0,0.0,1.0,0.0,-2662.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.0
114194,2/13/2018,0,Cash loans,F,N,Y,0,180000.0,263686.5,25816.5,238500.0,Family,Pensioner,Higher education,Married,House / apartment,0.003813,-22324,365243,-11154,-4012,,1,0,0,1,0,0,,2.0,2,2,SATURDAY,9,0,0,0,0,0,0,XNA,0.688616231,0.422584161,0.743559314,0.1361,0.1136,0.9841,,,0.2,0.1724,0.3333,,0.0828,,0.1683,,0.0135,0.1387,0.1179,0.9841,,,0.2014,0.1724,0.3333,,0.0847,,0.1754,,0.0143,0.1374,0.1136,0.9841,,,0.2,0.1724,0.3333,,0.0842,,0.1714,,0.0138,,block of flats,0.1354,Panel,No,13.0,0.0,13.0,0.0,-171.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,2.0
141861,5/9/2018,0,Cash loans,F,N,N,0,58500.0,225000.0,8613.0,225000.0,Unaccompanied,Pensioner,Secondary / secondary special,Separated,House / apartment,0.018209,-23617,365243,-5953,-4395,,1,0,0,1,1,0,,1.0,3,3,MONDAY,11,0,0,0,0,0,0,XNA,,0.498897572,0.733814537,0.2227,0.0766,0.9866,,,0.08,0.069,0.3333,,0.1027,,0.1282,,0.0,0.2269,0.0795,0.9866,,,0.0806,0.069,0.3333,,0.1051,,0.1336,,0.0,0.2248,0.0766,0.9866,,,0.08,0.069,0.3333,,0.1045,,0.1305,,0.0,,block of flats,0.1109,Panel,No,0.0,0.0,0.0,0.0,-746.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,1.0,2.0
154008,6/16/2018,0,Cash loans,F,N,Y,1,90000.0,501390.0,39744.0,409500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.0228,-14982,-2257,-2435,-5270,,1,1,0,1,0,0,Cooking staff,3.0,2,2,WEDNESDAY,16,0,0,0,0,0,0,Other,0.557088073,0.518586228,0.465069215,0.0722,0.0527,0.9881,0.8368,0.0128,0.04,0.0345,0.3333,0.375,0.0401,0.0588,0.065,0.0,0.0,0.0735,0.0547,0.9881,0.8432,0.0129,0.0403,0.0345,0.3333,0.375,0.0411,0.0643,0.0678,0.0,0.0,0.0729,0.0527,0.9881,0.839,0.0129,0.04,0.0345,0.3333,0.375,0.0408,0.0599,0.0662,0.0,0.0,reg oper account,block of flats,0.0581,"Stone, brick",No,3.0,1.0,2.0,1.0,-531.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,1.0,2.0
115850,2/18/2018,0,Revolving loans,F,N,Y,0,135000.0,180000.0,9000.0,180000.0,Family,Working,Higher education,Civil marriage,House / apartment,0.006852,-11347,-241,-2446,-178,,1,1,1,1,0,0,Laborers,2.0,3,3,SATURDAY,12,0,0,0,0,0,0,Transport: type 4,,0.254639576,0.50107516,0.0278,0.0448,0.9861,0.8096,0.0367,0.0,0.1034,0.0833,0.125,0.0501,0.0227,0.0251,0.0,0.0,0.0284,0.0465,0.9861,0.8171,0.037,0.0,0.1034,0.0833,0.125,0.0512,0.0248,0.0261,0.0,0.0,0.0281,0.0448,0.9861,0.8121,0.0369,0.0,0.1034,0.0833,0.125,0.0509,0.0231,0.0255,0.0,0.0,reg oper account,block of flats,0.0413,"Stone, brick",No,1.0,0.0,1.0,0.0,-567.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
121466,3/7/2018,0,Cash loans,M,N,Y,0,247500.0,1003500.0,33165.0,1003500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.04622,-15302,-596,-847,-5019,,1,1,1,1,1,0,Laborers,2.0,1,1,TUESDAY,17,0,0,0,0,0,0,Business Entity Type 3,,0.736990752,0.511891802,0.0608,,0.9767,0.6804,,0.0,0.1034,0.1667,,0.0378,,0.05,,0.0022,0.062,,0.9767,0.6929,,0.0,0.1034,0.1667,,0.0387,,0.0521,,0.0024,0.0614,,0.9767,0.6847,,0.0,0.1034,0.1667,,0.0385,,0.0509,,0.0023,reg oper account,block of flats,0.0398,"Stone, brick",No,6.0,0.0,6.0,0.0,-501.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,9.0
146391,5/23/2018,0,Cash loans,F,N,Y,2,90000.0,450000.0,23692.5,450000.0,Family,Working,Secondary / secondary special,Married,House / apartment,0.001417,-13274,-372,-3801,-3861,,1,1,0,1,0,0,Security staff,4.0,2,2,SATURDAY,9,0,0,0,0,0,0,Other,,0.099367997,0.317031779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-334.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
122395,3/10/2018,0,Cash loans,F,N,N,0,72000.0,139230.0,10539.0,112500.0,Unaccompanied,State servant,Secondary / secondary special,Married,House / apartment,0.030755,-13363,-6394,-2132,-4845,,1,1,1,1,1,0,Medicine staff,2.0,2,2,FRIDAY,14,0,0,0,0,0,0,Medicine,0.382208122,0.590826448,,0.0247,0.0,0.9608,0.4628,0.0,0.0,0.069,0.0833,0.125,0.0,0.0202,0.0249,0.0,0.0,0.0252,0.0,0.9608,0.4838,0.0,0.0,0.069,0.0833,0.125,0.0,0.022,0.0259,0.0,0.0,0.025,0.0,0.9608,0.47,0.0,0.0,0.069,0.0833,0.125,0.0,0.0205,0.0253,0.0,0.0,reg oper spec account,block of flats,0.0229,"Stone, brick",No,0.0,0.0,0.0,0.0,-2785.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,2.0
120409,3/4/2018,0,Cash loans,M,N,Y,1,405000.0,490500.0,58342.5,490500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.018209,-17379,-1973,-4580,-919,,1,1,0,1,1,0,Security staff,3.0,3,3,WEDNESDAY,13,0,0,0,0,0,0,Kindergarten,,0.255699383,0.732403323,0.099,0.0936,0.9801,0.728,0.0,0.0,0.2069,0.1667,0.2083,0.0193,0.0807,0.0906,0.0,0.0,0.1008,0.0972,0.9801,0.7387,0.0,0.0,0.2069,0.1667,0.2083,0.0198,0.0882,0.0944,0.0,0.0,0.0999,0.0936,0.9801,0.7316,0.0,0.0,0.2069,0.1667,0.2083,0.0197,0.0821,0.0922,0.0,0.0,reg oper account,block of flats,0.0712,Panel,No,9.0,0.0,9.0,0.0,-1924.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
156976,6/25/2018,0,Revolving loans,M,Y,Y,0,157500.0,180000.0,9000.0,180000.0,Family,Working,Higher education,Single / not married,House / apartment,0.008625,-8839,-423,-3274,-1512,4.0,1,1,0,1,0,0,Accountants,1.0,2,2,WEDNESDAY,15,0,0,0,0,0,0,Bank,,0.598548043,0.304672184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
124234,3/16/2018,0,Cash loans,F,N,N,0,252000.0,2013840.0,53122.5,1800000.0,Family,Pensioner,Secondary / secondary special,Married,House / apartment,0.02461,-20809,365243,-10011,-3039,,1,0,0,1,1,0,,2.0,2,2,SATURDAY,12,0,0,0,0,0,0,XNA,,0.6844634,0.825635745,0.101,0.111,0.9861,,,0.0,0.2759,0.1667,,0.0267,,0.1003,,0.0,0.1029,0.1152,0.9861,,,0.0,0.2759,0.1667,,0.0273,,0.1045,,0.0,0.102,0.111,0.9861,,,0.0,0.2759,0.1667,,0.0271,,0.1021,,0.0,,block of flats,0.0789,"Stone, brick",No,0.0,0.0,0.0,0.0,-2062.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,8.0
147624,5/27/2018,0,Revolving loans,F,N,N,0,270000.0,405000.0,20250.0,405000.0,Unaccompanied,State servant,Higher education,Single / not married,House / apartment,0.072508,-16508,-1411,-6612,-53,,1,1,0,1,0,0,Accountants,1.0,1,1,SATURDAY,11,0,0,0,0,0,0,Business Entity Type 3,,0.676485415,0.355638717,0.2113,0.0388,0.9826,,,0.16,0.069,0.4583,,0.2043,,0.2263,,0.0947,0.2153,0.0403,0.9826,,,0.1611,0.069,0.4583,,0.2089,,0.2358,,0.1002,0.2134,0.0388,0.9826,,,0.16,0.069,0.4583,,0.2078,,0.2304,,0.0967,,block of flats,0.1986,"Stone, brick",No,2.0,0.0,2.0,0.0,-651.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
147005,5/25/2018,0,Cash loans,F,Y,Y,0,360000.0,1246500.0,36576.0,1246500.0,Unaccompanied,Commercial associate,Higher education,Separated,Office apartment,0.030755,-12799,-801,-938,-3585,12.0,1,1,1,1,1,1,Private service staff,1.0,2,2,THURSDAY,14,0,0,0,0,0,0,Self-employed,0.394302591,0.610326913,0.198620045,0.0742,0.0,0.9861,,,0.08,0.069,0.3333,,0.0202,,0.0767,,0.0,0.0756,0.0,0.9861,,,0.0806,0.069,0.3333,,0.0207,,0.0799,,0.0,0.0749,0.0,0.9861,,,0.08,0.069,0.3333,,0.0206,,0.0781,,0.0,,block of flats,0.0656,Panel,No,0.0,0.0,0.0,0.0,-744.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
144256,5/17/2018,1,Cash loans,F,N,Y,2,67500.0,348264.0,23404.5,315000.0,Family,State servant,Secondary / secondary special,Married,House / apartment,0.00496,-12844,-1329,-390,-3961,,1,1,1,1,1,0,Core staff,4.0,2,2,MONDAY,16,0,0,0,0,0,0,Government,,0.717455059,0.411848556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,0.0,-316.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0
135468,4/19/2018,1,Cash loans,F,N,Y,1,202500.0,358443.0,13639.5,252000.0,Unaccompanied,Working,Secondary / secondary special,Separated,House / apartment,0.018029,-13674,-2776,-7755,-6037,,1,1,0,1,0,0,,2.0,3,3,MONDAY,9,0,0,0,0,0,0,Business Entity Type 3,0.461057615,0.63135069,0.6577838,,,0.9776,,,,,,,,,,,,,,0.9777,,,,,,,,,,,,,,0.9776,,,,,,,,,,,,,block of flats,0.0371,Panel,No,5.0,0.0,5.0,0.0,-1658.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
130984,4/5/2018,0,Cash loans,F,N,N,0,270000.0,2121133.5,78736.5,1980000.0,Family,Pensioner,Higher education,Married,House / apartment,0.006629,-20177,365243,-4154,-547,,1,0,0,1,1,0,,2.0,2,2,FRIDAY,16,0,0,0,0,0,0,XNA,,0.665230944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-747.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
148866,5/31/2018,1,Revolving loans,F,N,Y,2,90000.0,270000.0,13500.0,270000.0,Unaccompanied,Working,Incomplete higher,Married,House / apartment,0.020246,-11271,-2140,-8995,-3793,,1,1,0,1,0,0,Accountants,4.0,3,3,MONDAY,11,0,0,0,0,0,0,Telecom,0.398702154,0.38668524,0.646329898,0.0742,0.0882,0.9786,0.7076,0.0212,0.08,0.069,0.3333,0.375,0.0484,0.0605,0.0756,0.0,0.0,0.0756,0.0915,0.9786,0.719,0.0214,0.0806,0.069,0.3333,0.375,0.0495,0.0661,0.0787,0.0,0.0,0.0749,0.0882,0.9786,0.7115,0.0214,0.08,0.069,0.3333,0.375,0.0493,0.0616,0.0769,0.0,0.0,reg oper account,block of flats,0.0692,Panel,No,2.0,1.0,2.0,1.0,-226.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
